,localx_X,localy_X,vel_X,acc_X,laneID_X,localy_Y,vel_Y,acc_Y,laneID_Y,relative_x,relative_y,relative_distance,num_lanes,duration,direction_X__1.0,direction_X__2.0,direction_X__3.0,direction_X__4.0,direction_Y__1.0,direction_Y__2.0,direction_Y__3.0,direction_Y__4.0,movement_X__1.0,movement_X__2.0,movement_X__3.0,movement_Y__1.0,movement_Y__2.0,movement_Y__3.0,exit_X__201.0,exit_X__203.0,exit_X__204.0,exit_X__205.0,exit_X__206.0,exit_X__207.0,exit_X__208.0,exit_X__209.0,exit_X__210.0,exit_X__211.0,exit_Y__201.0,exit_Y__203.0,exit_Y__204.0,exit_Y__205.0,exit_Y__206.0,exit_Y__207.0,exit_Y__208.0,exit_Y__209.0,exit_Y__210.0,exit_Y__211.0,int_X__0.0,int_X__1.0,int_X__2.0,int_X__3.0,int_X__4.0,int_Y__0.0,int_Y__1.0,int_Y__2.0,int_Y__3.0,int_Y__4.0,section_X__0.0,section_X__1.0,section_X__2.0,section_X__3.0,section_X__4.0,section_X__5.0,section_Y__0.0,section_Y__1.0,section_Y__2.0,section_Y__3.0,section_Y__4.0,section_Y__5.0,distance_x_toexit,distance_y_toexit,range,zero_to_10,ten_to_30,thirty_plus
2301,-15.985,518.249,0.0,0.0,12,554.805,0.0,0.0,11,-7.8246951220000005,-8.6,11.62694516,3,30000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,175.8062812,200.4821101,50,0,0,0
2302,-5.456,533.985,0.0,0.0,11,502.199,0.0,0.0,1,9.452743903,6.200914634,11.30511873,3,27000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,182.69924419999998,483.17944450000005,50,0,1,0
2303,-15.985,518.249,0.0,0.0,12,357.69699999999995,0.0,0.0,0,17.72134146,45.91615854,49.2172689,3,15200,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,175.8062812,133.8665835,50,0,1,0
2304,-15.985,518.249,0.0,0.0,12,533.985,0.0,0.0,11,-4.975,-2.927439024,5.772393285,3,13900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,175.8062812,182.69924419999998,50,0,1,0
2311,9.112,357.69699999999995,0.0,0.0,0,232.773,13.31,-2.87,3,8.112195122000001,37.27012195,38.14275423,3,32500,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,133.8665835,1381.866478,50,0,0,1
2312,-14.187999999999999,624.319,0.0,0.0,12,746.0239999999999,4.98,-1.77,12,-15.42621951,-33.76067073,37.11807022,3,52200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,266.9827813,382.5099713,50,0,0,1
2313,-12.954,783.68,0.0,-0.16,12,883.737,0.0,0.0,1,-10.91189024,-28.63689024,30.64540474,3,29200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,416.3254113,515.6162701999999,50,0,1,0
2314,-9.915,861.8530000000001,0.0,0.0,1,739.023,0.0,0.0,12,14.12134146,34.04512195,36.85759913,3,26300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,494.143308,375.7980778,50,0,1,0
2315,-24.956,546.785,5.87,-1.14,1,696.622,0.0,0.0,12,-22.5875,-39.81859756,45.77898937,3,31800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,204.1448479,334.8400823,50,0,0,1
2316,-10.965,807.4630000000001,7.52,-2.76,12,643.83,0.0,0.19,12,21.18292683,44.47103659,49.25839506,3,53900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,439.7821572,285.69032930000003,50,0,0,1
2319,38.86,291.8,0.0,0.0,3,357.69699999999995,0.0,0.0,0,-0.43628048799999997,-21.55213415,21.55654951,3,35200,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,413.455841,133.8665835,50,0,0,1
2322,-14.198,621.8,0.05,-1.56,12,718.6210000000001,0.0,0.0,12,-12.61829268,-26.6804878,29.51389062,3,24500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,264.6926446,355.7599292,50,0,1,0
2323,-11.484000000000002,813.809,2.43,0.0,12,670.8439999999999,0.0,0.0,12,17.73871951,39.0847561,42.92179317,3,21900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,446.1412124,310.51911939999997,50,0,1,0
2325,-15.605,645.1990000000001,0.89,0.0,12,790.566,7.41,-1.28,12,-18.58841463,-39.46981707,43.62792246,3,56800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,286.8017108,423.2573211,50,0,0,1
2326,9.112,357.69699999999995,0.0,0.0,0,211.433,36.5,1.6,3,10.88353659,43.15518293,44.50641731,3,56000,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,133.8665835,1341.499816,50,0,0,1
2327,9.112,357.69699999999995,0.0,0.0,0,304.553,0.8,0.0,2,1.49847561,16.76615854,16.83298848,3,14600,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,133.8665835,764.7460966,50,0,1,0
2328,-44.004,587.795,13.28,-11.2,3,559.173,0.0,0.0,12,-4.2173780480000005,11.70243902,12.43918634,3,33600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,569.9267997999999,209.113757,50,0,0,1
2331,-15.147,577.18,0.0,0.0,12,538.139,0.0,0.0,12,5.293292683,10.66189024,11.90356463,3,55900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,224.92968399999998,191.7107268,50,0,0,1
2332,-15.599,538.139,0.0,0.0,12,593.082,21.89,-10.05,11,-10.46463415,-13.547256099999998,17.11831521,3,54400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,191.7107268,234.2659939,50,0,0,1
2333,-15.599,538.139,0.0,0.0,12,559.173,0.0,0.0,12,-2.984146341,-5.680792683,6.41689449,3,48600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,191.7107268,209.113757,50,0,0,1
2334,-15.6,537.799,1.26,-2.87,12,598.132,0.0,0.0,12,-7.983231707000001,-16.57469512,18.39707876,3,25400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,191.4220013,243.7863003,50,0,1,0
2335,-5.117,554.805,0.0,0.0,11,546.862,0.0,0.0,3,12.07591463,-3.133841463,12.47592388,3,24100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,529.3279855000001,50,0,1,0
2336,-15.605,536.638,0.0,0.0,12,542.03,0.0,0.0,1,1.8704268290000001,-2.726829268,3.306674218,3,21600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,190.4717005,200.2801045,50,0,1,0
2337,-16.748,739.023,0.0,0.0,12,783.414,25.01,-6.15,11,-8.63902439,-10.59939024,13.67405631,3,18100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,375.7980778,415.178194,50,0,1,0
2339,9.112,357.69699999999995,0.0,0.0,0,339.949,0.0,0.0,3,-5.851524391,8.287195122,10.14484799,3,25200,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,133.8665835,1277.332455,50,0,1,0
2340,-18.921,1127.233,43.08,-4.84,1,1073.787,49.53,8.18,1,6.816463415,13.25335366,14.90354175,3,14200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,753.9924490000001,706.0246616000001,50,0,1,0
2342,9.731,204.915,33.93,-4.96,11,357.69699999999995,0.0,0.0,0,-19.07378049,-41.93628049,46.07017173,3,66100,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,266.0967406,133.8665835,50,0,0,1
2343,9.112,357.69699999999995,0.0,0.0,0,497.796,3.71,-3.94,3,-7.332926829,-44.00457317,44.61136936,3,47400,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,133.8665835,480.37915530000004,50,0,0,1
2344,-36.021,493.23800000000006,0.0,0.0,2,357.69699999999995,0.0,0.0,0,8.907317073,41.70030488,42.64100989,3,44900,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,475.08741789999993,133.8665835,50,0,0,1
2345,-24.498,515.361,3.76,-2.63,1,357.69699999999995,0.0,0.0,0,14.99939024,46.24695122,48.61853767,3,36700,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,496.30235650000003,133.8665835,50,0,0,1
2346,9.112,357.69699999999995,0.0,0.0,0,343.51,0.0,0.0,2,-3.505487805,5.994817072999999,6.944514129,3,35400,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,133.8665835,1272.521861,50,0,0,1
2347,19.813,346.20599999999996,0.32,3.1,1,357.69699999999995,0.0,0.0,0,1.310670732,-4.071341463,4.277111067,3,28000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1174.02973,133.8665835,50,0,1,0
2348,9.112,357.69699999999995,0.0,0.0,0,515.0369999999999,0.0,0.0,2,-12.23079268,-47.47591463,49.02606205,3,12000,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,133.8665835,496.679241,50,0,1,0
2350,-14.765,651.7669999999999,9.08,-0.06,12,794.9839999999999,14.65,-0.29,12,-17.55640244,-39.16128049,42.91658369,3,60600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,292.59857810000005,427.7583327,50,0,0,1
2351,-45.25899999999999,546.862,0.0,0.0,3,559.173,0.0,0.0,12,-9.974695121,0.642073171,9.99533895,3,32800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,529.3279855000001,209.113757,50,0,0,1
2353,-24.749000000000002,569.185,1.0,0.0,1,718.6210000000001,0.0,0.0,12,-22.484756100000002,-39.73780488,45.65804851,3,12200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,550.0659646,355.7599292,50,0,1,0
2355,-14.600999999999999,672.8480000000001,0.21,-3.21,12,818.507,10.01,-3.34,12,-18.32957317,-39.78841463,43.80743306,3,57500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,312.2831475,450.65334299999995,50,0,0,1
2356,-34.645,543.47,0.0,0.0,2,559.173,0.0,0.0,12,-7.5088414629999995,-1.694817073,7.697733759,3,11500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,525.0439668,209.113757,50,0,1,0
2360,-14.922,718.6210000000001,0.0,0.0,12,883.737,0.0,0.0,1,-19.16829268,-45.96280488,49.79962727,3,31100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,355.7599292,515.6162701999999,50,0,0,1
2361,-5.117,554.805,0.0,0.0,11,523.23,0.0,0.0,3,15.50426829,3.2115853660000004,15.8334019,3,17900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,505.9177061000001,50,0,1,0
2363,-14.874,559.173,0.0,0.0,12,523.23,0.0,0.0,3,13.40304878,5.703353658999999,14.56605504,3,32900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209.113757,505.9177061000001,50,0,0,1
2365,28.769000000000002,285.069,0.0,0.0,2,327.052,2.12,-3.12,11,0.021646342000000002,-14.140243900000002,14.14026047,3,11000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1330.516896,156.10496899999998,50,0,1,0
2367,38.546,270.182,13.02,0.47,3,326.418,0.0,0.0,11,0.891463415,-19.3347561,19.35529644,3,41000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,435.01626330000005,156.63334740000002,50,0,0,1
2368,-14.602,672.8710000000001,0.0,0.0,12,759.232,0.0,0.0,12,-11.31829268,-23.77286585,26.32969617,3,39100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,312.29868239999996,394.7243479,50,0,0,1
2369,-5.117,554.805,0.0,0.0,11,515.0369999999999,0.0,0.0,2,13.3152439,7.040243902,15.06189744,3,31400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,496.679241,50,0,0,1
2370,-14.894,1244.725,40.69,10.97,1,1330.0179999999998,37.14,0.0,1,-4.4375,-24.28810976,24.69015354,3,87900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,869.6335436,950.0740277000001,50,0,0,1
2371,-15.978,1013.62,40.4,14.79,2,871.039,42.09,-3.1,1,15.172256099999998,41.45091463,44.14040869,3,78900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,647.0247972999999,503.26683560000004,50,0,0,1
2372,-14.874,559.173,0.0,0.0,12,701.798,46.86,11.48,2,-13.40457317,-41.83628049,43.93127527,3,60800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209.113757,683.1143493,50,0,0,1
2373,-14.874,559.173,0.0,0.0,12,495.654,0.0,0.0,3,16.39878049,13.59268293,21.29978945,3,44000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209.113757,478.24136039999996,50,0,0,1
2374,-14.874,559.173,0.0,0.0,12,624.319,0.0,0.0,12,-8.81402439,-17.79969512,19.86243118,3,40300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209.113757,266.9827813,50,0,0,1
2375,-4.396,576.3969999999999,0.0,0.0,11,559.173,0.0,0.0,12,5.158231708,3.342682927,6.146615614,3,39100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,219.3293622,209.113757,50,0,0,1
2376,-24.935,571.8,15.22,0.0,1,559.173,0.0,0.0,12,-1.091158537,4.799695122,4.92216418,3,38600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,225.1141997,209.113757,50,0,0,1
2377,-34.428000000000004,515.0369999999999,0.0,0.0,2,559.173,0.0,0.0,12,-11.21402439,-9.532012195,14.71779873,3,29400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,496.679241,209.113757,50,0,1,0
2380,-5.117,554.805,0.0,0.0,11,495.654,0.0,0.0,3,18.5,11.10091463,21.5749926,3,37600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,478.24136039999996,50,0,0,1
2382,-24.864,548.524,13.67,1.86,1,554.805,0.0,0.0,11,-6.2512195120000005,0.8969512190000001,6.3152408410000005,3,42400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,529.468375,200.4821101,50,0,0,1
2383,-5.117,554.805,0.0,0.0,11,577.18,0.0,0.0,12,-0.20792682899999998,-7.472865854,7.4757579970000005,3,42200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,224.92968399999998,50,0,0,1
2384,-5.117,554.805,0.0,0.0,11,548.565,5.88,0.0,1,6.261585365,-0.907012195,6.326936258,3,35800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,200.4821101,205.5687082,50,0,0,1
2385,-15.624,598.132,0.0,0.0,12,554.805,0.0,0.0,11,2.8512195119999997,13.28993902,13.59234829,3,24200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,243.7863003,200.4821101,50,0,1,0
2386,-4.396,576.3969999999999,0.0,0.0,11,554.7959999999999,0.87,7.05,11,3.057012195,5.834146341,6.586545915,3,11800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,219.3293622,200.48310869999997,50,0,1,0
2388,9.085,326.418,0.0,0.0,11,339.949,0.0,0.0,3,-10.05243902,0.1375,10.05337936,3,47700,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,156.63334740000002,1277.332455,50,0,0,1
2389,9.085,326.418,0.0,0.0,11,319.751,11.95,0.3,1,-2.24054878,3.2881097560000003,3.978909977,3,46100,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,156.63334740000002,1200.139561,50,0,0,1
2390,9.085,326.418,0.0,0.0,11,343.51199999999994,0.04,-0.22,2,-7.70640244,-2.154878049,8.002008371,3,38700,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,156.63334740000002,1272.521861,50,0,0,1
2393,-9.722999999999999,834.6189999999999,0.3,1.32,12,696.622,0.0,0.0,12,16.70152439,37.90121951,41.41791107,3,31800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,466.6527002,334.8400823,50,0,0,1
2396,-45.248999999999995,549.36,0.04,-0.23,3,577.18,0.0,0.0,12,-11.95,-3.653658537,12.49606821,3,40700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,531.8162861000001,224.92968399999998,50,0,0,1
2398,-45.751000000000005,746.654,40.72,-1.91,3,620.105,2.96,-3.64,11,5.481707317000001,40.194512200000005,40.56658632,3,12300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,296.0085355,259.45538819999996,50,0,1,0
2400,-12.954,783.678,0.0,0.0,12,696.622,0.0,0.0,12,11.17408537,23.36493902,25.89943164,3,51500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,416.3254113,334.8400823,50,0,0,1
2401,-46.33,528.231,1.82,0.25,3,579.386,7.41,-5.55,11,-18.21006098,-8.541768292999999,20.11387895,3,44500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,510.8898211,222.16915690000002,50,0,0,1
